,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
SLC30A7,ENSG00000162695,Gene Expression,False,1797,False,0.8864797534544729,0.433336295716516,-0.49104983
RNPC3,ENSG00000185946,Gene Expression,False,1537,False,0.6729123114161757,0.3188343649250272,-0.5358178
VAV3,ENSG00000134215,Gene Expression,False,2513,False,2.3000578073293454,2.2386915639075586,0.8240599
SLC25A24,ENSG00000085491,Gene Expression,False,1713,False,0.7819910020393569,0.29609310061520383,-0.6050388
FAM102B,ENSG00000162636,Gene Expression,False,1332,False,0.6453418344929868,0.5178483750597875,0.069951385
PRPF38B,ENSG00000134186,Gene Expression,False,1593,False,0.6660966832719286,0.10827480897973236,-1.1767299
STXBP3,ENSG00000116266,Gene Expression,False,1330,False,0.5361581921088812,0.20608504708908007,-0.5592757
GPSM2,ENSG00000121957,Gene Expression,False,1866,False,1.1016059182592093,1.1613928235903581,0.70722663
KIAA1324,ENSG00000116299,Gene Expression,False,2441,False,1.8140355567583455,1.0207540311511611,-0.19039886
SARS,ENSG00000031698,Gene Expression,False,1194,False,0.5038461720435404,0.3092718555696491,-0.058434665
CELSR2,ENSG00000143126,Gene Expression,False,1330,False,0.6061866893338637,0.3775006864521411,0.27272972
SORT1,ENSG00000134243,Gene Expression,False,1742,False,0.7996318357331091,0.3270687219112692,-0.51075363
PSMA5,ENSG00000143106,Gene Expression,False,1279,False,0.5181513241768579,0.20152158437924408,-0.5814255
GNAI3,ENSG00000065135,Gene Expression,False,1471,False,0.6301995385079481,0.25898444277280847,-0.71799207
AHCYL1,ENSG00000168710,Gene Expression,False,1700,False,0.785025240598825,0.4027148898289524,-0.2804979
RBM15,ENSG00000162775,Gene Expression,False,1052,False,0.4169620887295186,0.18928551499708166,-0.6408161
LRIF1,ENSG00000121931,Gene Expression,False,1427,False,0.6008872274201789,0.26626622475438055,-0.26717243
DRAM2,ENSG00000156171,Gene Expression,False,1126,False,0.44656153655737646,0.17097979914139047,-0.7296671
CEPT1,ENSG00000134255,Gene Expression,False,1507,False,0.636558104142467,0.23881509990318714,-0.7793846
RAP1A,ENSG00000116473,Gene Expression,False,1553,False,0.7062888590343694,0.3377920942225798,-0.47811326
ST7L,ENSG00000007341,Gene Expression,False,1663,False,0.7401556998488619,0.2876433030605079,-0.63075876
CAPZA1,ENSG00000116489,Gene Expression,False,2071,False,0.995976186009331,0.2241712106787792,-0.96500725
LRIG2,ENSG00000198799,Gene Expression,False,1320,False,0.5526164858538252,0.25891881162314295,-0.3028348
MAGI3,ENSG00000081026,Gene Expression,False,2221,False,1.4772145914918604,1.0886325948840052,0.2587572
PHTF1,ENSG00000116793,Gene Expression,False,1233,False,0.5524435358979805,0.507723774291951,0.90479755
RSBN1,ENSG00000081019,Gene Expression,False,1120,False,0.4846477947400469,0.3782728111132221,0.27647743
HIPK1,ENSG00000163349,Gene Expression,False,1161,True,0.5597315347544665,0.8848407947942369,2.735222
TRIM33,ENSG00000197323,Gene Expression,False,2127,False,1.052138302070723,0.35861748250862396,-0.66035885
CSDE1,ENSG00000009307,Gene Expression,False,1981,False,0.9634316484653175,0.38443669378806744,-0.60185385
VANGL1,ENSG00000173218,Gene Expression,False,1021,False,0.4002974294280571,0.205056689491575,-0.56426704
SLC22A15,ENSG00000163393,Gene Expression,False,1603,False,0.9287791006638215,0.8072018495458817,0.3561105
ATP1A1,ENSG00000163399,Gene Expression,False,1105,False,0.49626355403664996,0.4775128706071558,0.75816196
IGSF3,ENSG00000143061,Gene Expression,False,1140,False,0.5358680681557061,0.5848385272047406,1.2790918
TTF2,ENSG00000116830,Gene Expression,False,1118,False,0.5433813159421582,0.5581151564129603,1.1493838
MAN1A2,ENSG00000198162,Gene Expression,False,2251,False,1.284972960638125,0.4800606486386814,-0.6110153
GDAP2,ENSG00000196505,Gene Expression,False,1281,False,0.5414646364734416,0.3203747168016447,-0.0045443634
SPAG17,ENSG00000155761,Gene Expression,False,1397,False,0.9689677658609578,1.1616726605027052,1.1593233
NOTCH2,ENSG00000134250,Gene Expression,False,2039,False,1.0808415489817889,0.8887909691912095,0.5409873
SEC22B,ENSG00000265808,Gene Expression,False,1242,False,0.4771590669699583,0.1240555866600624,-0.95742464
SRGAP2C,ENSG00000171943,Gene Expression,False,1108,False,0.4637165549777611,0.3087858842559255,-0.06079344
NBPF15,ENSG00000266338,Gene Expression,False,1222,False,0.5151502281504258,0.3167615091455787,-0.0220819
SRGAP2B,ENSG00000196369,Gene Expression,False,1300,False,0.6419977651311323,0.6783587178689814,0.5585211
GPR89A,ENSG00000117262,Gene Expression,False,1362,False,0.5691162162034756,0.24985561790864902,-0.3468251
RNF115,ENSG00000265491,Gene Expression,False,2363,False,1.3542991305185044,0.3477290440690852,-1.0410376
POLR3C,ENSG00000186141,Gene Expression,False,1105,False,0.43519645311466115,0.1770010147124158,-0.7004418
PIAS3,ENSG00000131788,Gene Expression,False,1464,False,0.6144531904749861,0.2185688355222699,-0.49868274
RBM8A,ENSG00000265241,Gene Expression,False,1358,False,0.6762493167751423,0.9317087877953877,1.3296812
TXNIP,ENSG00000265972,Gene Expression,False,1115,True,0.6595760308811476,1.5147629284087907,3.1044116
NBPF12,ENSG00000268043,Gene Expression,False,1437,False,0.6223230009758447,0.331013070222788,-0.49874762
CHD1L,ENSG00000131778,Gene Expression,False,1805,False,0.8380260726149782,0.42991962150826374,-0.19769073
BCL9,ENSG00000116128,Gene Expression,False,1306,False,0.5643286664158685,0.32323355005543586,0.0093316445
ACP6,ENSG00000162836,Gene Expression,False,1096,False,0.45267972048170396,0.2878675459138922,-0.16232543
GPR89B,ENSG00000188092,Gene Expression,False,1623,False,0.7048280839298287,0.24479977568185088,-0.7611681
NBPF11,ENSG00000263956,Gene Expression,False,1583,False,0.699538200773217,0.3231569710635572,-0.52266043
NBPF14,ENSG00000270629,Gene Expression,False,1871,False,0.8819187558816035,0.3666907685058808,-0.6420652
PDE4DIP,ENSG00000178104,Gene Expression,False,1412,False,0.5968107175646631,0.18258682473062535,-0.6733297
NBPF9,ENSG00000269713,Gene Expression,False,1341,False,0.549815066908612,0.17528481354218495,-0.7087717
NBPF19,ENSG00000271383,Gene Expression,False,2353,False,1.382903388537924,0.7081820491399644,-0.4086814
OTUD7B,ENSG00000264522,Gene Expression,False,2138,False,1.1450006207461985,0.5632398773021717,-0.45008007
VPS45,ENSG00000136631,Gene Expression,False,2337,False,1.3373350337201197,0.37632261833271485,-0.8117277
MRPS21,ENSG00000266472,Gene Expression,False,1619,False,0.7349604503813233,0.4148324184489363,-0.24361393
PRPF3,ENSG00000117360,Gene Expression,False,2318,False,1.341148738018947,0.40831094051859,-0.7498367
RPRD2,ENSG00000163125,Gene Expression,False,2341,False,1.3357943758266053,0.39347444683001703,-0.77854234
TARS2,ENSG00000143374,Gene Expression,False,1105,False,0.42916814041046186,0.1684592176141887,-0.74190134
MCL1,ENSG00000143384,Gene Expression,False,1419,False,0.6148411975817316,0.37160640151096896,0.24412045
ENSA,ENSG00000143420,Gene Expression,False,2567,False,1.931925599255529,0.6580463871061596,-0.9220508
GOLPH3L,ENSG00000143457,Gene Expression,False,1960,False,1.0145930701478008,0.6430274431606865,-0.015900347
ARNT,ENSG00000143437,Gene Expression,False,1747,False,0.7914536944685536,0.2587491156839412,-0.7187084
SETDB1,ENSG00000143379,Gene Expression,False,2055,False,0.9782941582216024,0.19506749409852905,-1.0309548
CERS2,ENSG00000143418,Gene Expression,False,1564,False,0.7334094498963203,0.47155325057718944,-0.07096412
BNIPL,ENSG00000163141,Gene Expression,False,1310,False,0.6046559764284789,0.5531758945883216,1.12541
CDC42SE1,ENSG00000197622,Gene Expression,False,1686,False,0.7226545807737254,0.20975474805861477,-0.86784
GABPB2,ENSG00000143458,Gene Expression,False,1675,False,0.8071407083623755,0.5051777424596737,0.031383857
PIP5K1A,ENSG00000143398,Gene Expression,False,2518,False,1.6547735125093643,0.4845662606165907,-1.052566
PSMD4,ENSG00000159352,Gene Expression,False,1790,False,0.8093755438055833,0.40619024078500005,-0.26991946
PI4KB,ENSG00000143393,Gene Expression,False,1821,False,0.7981119232401159,0.15756815167180405,-1.0266882
SELENBP1,ENSG00000143416,Gene Expression,False,1342,False,0.6048769328527617,0.34838901190976995,0.1314295
PSMB4,ENSG00000159377,Gene Expression,False,1062,False,0.4996389817717327,0.6381967298828719,1.5380782
POGZ,ENSG00000143442,Gene Expression,False,2450,False,1.579696561207991,0.7164634810913487,-0.39415297
CGN,ENSG00000143375,Gene Expression,False,1549,False,0.7256154264428857,0.6544141935798442,0.48563752
TUFT1,ENSG00000143367,Gene Expression,False,1746,True,1.0653984504890284,2.40081202601603,3.9671502
SNX27,ENSG00000143376,Gene Expression,False,1839,False,0.8343807524035218,0.2739565600766141,-0.6724192
RORC,ENSG00000143365,Gene Expression,False,1044,False,0.4190148462247925,0.25523469737325705,-0.3207165
THEM4,ENSG00000159445,Gene Expression,False,1659,False,0.7318068612265115,0.23919852585895052,-0.7782175
S100A10,ENSG00000197747,Gene Expression,False,1792,True,1.2958207461411262,2.1458960161224456,2.612044
S100A11,ENSG00000163191,Gene Expression,False,1914,True,1.913371748961541,3.0485088277615557,2.5095937
S100A6,ENSG00000197956,Gene Expression,False,2069,True,1.624179854471227,2.5353753253196927,2.2450478
S100A14,ENSG00000189334,Gene Expression,False,1099,True,0.5782580782815245,0.8024526922889185,2.3353324
S100A13,ENSG00000189171,Gene Expression,False,1256,False,0.5368682311122488,0.37825252554315236,0.27637896
CHTOP,ENSG00000160679,Gene Expression,False,1698,False,0.7139857651745574,0.15482164079333557,-1.0350482
ILF2,ENSG00000143621,Gene Expression,False,1294,False,0.5872532327206057,0.48222666750903703,0.78104144
INTS3,ENSG00000143624,Gene Expression,False,2006,False,0.9364426010479947,0.15198863637887097,-1.1285694
GATAD2B,ENSG00000143614,Gene Expression,False,2503,False,1.6759965264131618,0.6180137894933669,-0.8379881
DENND4B,ENSG00000198837,Gene Expression,False,1143,False,0.4558643642493457,0.17717344142708036,-0.6996048
CREB3L4,ENSG00000143578,Gene Expression,False,1734,False,0.8449808764106591,0.4832245493608709,-0.03543841
JTB,ENSG00000143543,Gene Expression,False,1433,False,0.623678679490356,0.3229278674880147,-0.52335775
RAB13,ENSG00000143545,Gene Expression,False,1044,False,0.4546066973270775,0.4374398360664088,0.56365824
RPS27,ENSG00000177954,Gene Expression,False,1914,True,1.6943411349961957,2.6010833188434583,2.3507035
TPM3,ENSG00000143549,Gene Expression,False,2484,False,1.638291500434415,0.6867520038460331,-0.7274599
C1orf43,ENSG00000143612,Gene Expression,False,2082,False,1.0059846076732009,0.30603960716208195,-0.7794976
UBAP2L,ENSG00000143569,Gene Expression,False,2250,False,1.1682832294743566,0.30498387599061877,-0.94975394
ADAR,ENSG00000160710,Gene Expression,False,2059,False,1.0980689946859918,0.7644838085843849,0.2593136
PMVK,ENSG00000163344,Gene Expression,False,1086,False,0.4802371168829233,0.4572397678386504,0.6597618
SHC1,ENSG00000160691,Gene Expression,False,1460,False,0.6580875803005456,0.3018163129666195,-0.58761823
FLAD1,ENSG00000160688,Gene Expression,False,1290,False,0.5230272384555621,0.16096383018917912,-0.7782819
ZBTB7B,ENSG00000160685,Gene Expression,False,1322,False,0.5668039101816198,0.3511422205039552,0.14479282
ADAM15,ENSG00000143537,Gene Expression,False,1784,False,0.8660746998512674,0.37749768431110786,-0.61757725
SLC50A1,ENSG00000169241,Gene Expression,False,1298,False,0.5225999654156237,0.21463671577890772,-0.5177682
MUC1,ENSG00000185499,Gene Expression,False,2208,False,1.6709451077937225,1.727118154787113,0.94540465
SCAMP3,ENSG00000116521,Gene Expression,False,1032,False,0.43702513498347056,0.3233409886820496,0.009853123
CLK2,ENSG00000176444,Gene Expression,False,1161,False,0.49191940913140186,0.30720307117698364,-0.06847599
FDPS,ENSG00000160752,Gene Expression,False,2082,False,1.1434955912398599,0.7679419850018637,-0.05402229
RUSC1,ENSG00000160753,Gene Expression,False,1475,False,0.630872287072146,0.20146081711680783,-0.8930855
ASH1L,ENSG00000116539,Gene Expression,False,2606,False,2.5330090997661308,0.7270875867000554,-1.4710523
YY1AP1,ENSG00000163374,Gene Expression,False,2162,False,1.0663035541960482,0.2642434828672152,-0.8742055
DAP3,ENSG00000132676,Gene Expression,False,2437,False,1.4965393050383884,0.5769119025105792,-0.63897353
GON4L,ENSG00000116580,Gene Expression,False,2411,False,1.3932462996982447,0.3917496968450625,-0.9638105
KHDC4,ENSG00000132680,Gene Expression,False,2394,False,1.3213001759329503,0.27290204435600357,-1.0118259
ARHGEF2,ENSG00000116584,Gene Expression,False,1424,False,0.620712132814312,0.32122505592736794,-0.5285409
SSR2,ENSG00000163479,Gene Expression,False,1636,False,0.7954651351354467,0.6029923026661604,0.3291169
LMNA,ENSG00000160789,Gene Expression,False,2125,False,1.2138889384166753,1.0170914238785993,0.42803222
SEMA4A,ENSG00000196189,Gene Expression,False,1001,False,0.3874756228365783,0.13089758970306808,-0.9242154
SMG5,ENSG00000198952,Gene Expression,False,1802,False,0.7986576651698525,0.19063047855947363,-0.92605144
CCT3,ENSG00000163468,Gene Expression,False,2015,False,1.017285562030589,0.4863440856894259,-0.37093687
MEF2D,ENSG00000116604,Gene Expression,False,1270,False,0.5476496509795158,0.28532731860673716,-0.174655
CRABP2,ENSG00000143320,Gene Expression,False,1309,False,0.6630908490486143,0.8910374793853013,1.2058837
ISG20L2,ENSG00000143319,Gene Expression,False,1143,False,0.4384425974395778,0.08961347358186394,-1.1245973
RRNAD1,ENSG00000143303,Gene Expression,False,1353,False,0.5389162199821552,0.13301916071756914,-0.91391784
HDGF,ENSG00000143321,Gene Expression,False,1668,False,0.8365662120133872,0.7631792584436953,0.81670225
PRCC,ENSG00000143294,Gene Expression,False,1672,False,0.7078191239868313,0.1299558127850162,-1.1107361
ARHGEF11,ENSG00000132694,Gene Expression,False,2343,False,1.3388098092267986,0.36412248547190545,-0.8353325
TAGLN2,ENSG00000158710,Gene Expression,False,1508,False,0.9752635782716969,1.4492371633584213,1.8109299
IGSF9,ENSG00000085552,Gene Expression,False,1277,False,0.5425904983357375,0.2965428172586432,-0.120217994
PIGM,ENSG00000143315,Gene Expression,False,1078,False,0.4244836763392592,0.20904726810989713,-0.54489785
DCAF8,ENSG00000132716,Gene Expression,False,1312,False,0.5191070427268546,0.11943508021541135,-0.9798513
COPA,ENSG00000122218,Gene Expression,False,2364,False,1.3910493132137733,0.5239966041774335,-0.7318048
NCSTN,ENSG00000162736,Gene Expression,False,1070,False,0.42441274800845535,0.18006184071208087,-0.6855853
F11R,ENSG00000158769,Gene Expression,False,1624,False,0.7931140419236884,0.8212275635325141,0.9933927
AL591806.3,ENSG00000270149,Gene Expression,False,1420,False,0.6110726479964934,0.2308851494974875,-0.43890265
TSTD1,ENSG00000215845,Gene Expression,False,1326,False,0.762398922709518,1.039658717760009,1.6582648
NECTIN4,ENSG00000143217,Gene Expression,False,1632,False,0.7884495017124813,0.6524035096949212,0.47951728
PFDN2,ENSG00000143256,Gene Expression,False,1236,True,0.6009852980371636,0.7900418826093085,2.2750938
NDUFS2,ENSG00000158864,Gene Expression,False,1640,False,0.7192577197090043,0.31788620604571494,-0.53870386
SDHC,ENSG00000143252,Gene Expression,False,1646,False,0.7424641763375273,0.38761395337943455,-0.3264629
ATF6,ENSG00000118217,Gene Expression,False,2180,False,1.149430205331075,0.471405007692656,-0.62776226
NOS1AP,ENSG00000198929,Gene Expression,False,2461,False,2.0667377815925616,1.4503590575997576,0.21535905
UHMK1,ENSG00000152332,Gene Expression,False,1788,False,0.8315128194095038,0.4096381143326369,-0.25942463
UAP1,ENSG00000117143,Gene Expression,False,1569,False,0.7105935266029256,0.41511789819109035,-0.24274497
HSD17B7,ENSG00000132196,Gene Expression,False,1315,False,0.5908967534623084,0.5076405159381139,0.90439343
RGS5,ENSG00000143248,Gene Expression,False,1354,False,0.6862467571385474,0.6576361250506326,0.4954446
NUF2,ENSG00000143228,Gene Expression,False,1346,False,0.8700743537073065,1.16194042224997,1.1599301
PBX1,ENSG00000185630,Gene Expression,False,2602,False,3.8288226652915998,3.5893483298314726,-0.9553406
MGST3,ENSG00000143198,Gene Expression,False,1751,False,0.8586631780082182,0.5746610123615588,0.24288064
TMCO1,ENSG00000143183,Gene Expression,False,1823,False,0.8871309880475056,0.5713754088313043,-0.1782602
UCK2,ENSG00000143179,Gene Expression,False,1722,False,0.8341095485634471,0.4762167310530577,-0.056769174
POGK,ENSG00000143157,Gene Expression,False,1304,False,0.521820743604004,0.11539055489346732,-0.99948233
TADA1,ENSG00000152382,Gene Expression,False,1008,False,0.3797369015688909,0.12614546612006897,-0.9472809
POU2F1,ENSG00000143190,Gene Expression,False,2349,False,1.6112883577834785,1.0047321311191535,-0.21616139
MPZL1,ENSG00000197965,Gene Expression,False,1928,False,0.9489838572511609,0.43924859816348744,-0.47765285
MPC2,ENSG00000143158,Gene Expression,False,1040,True,0.5831342038622781,1.0255634877430597,3.4182522
DCAF6,ENSG00000143164,Gene Expression,False,2464,False,1.8025846495393583,1.4492386493762761,0.4985862
TIPRL,ENSG00000143155,Gene Expression,False,1454,False,0.6322699741905468,0.2860793880506227,-0.6355191
SFT2D2,ENSG00000213064,Gene Expression,False,1386,False,0.5907501038938556,0.32550362664423066,0.020349985
ATP1B1,ENSG00000143153,Gene Expression,False,1662,False,0.8500327693966111,0.713619836175487,0.66585076
NME7,ENSG00000143156,Gene Expression,False,2024,False,1.2395531985314137,1.3627957000194004,1.096901
BLZF1,ENSG00000117475,Gene Expression,False,1896,False,0.8696873325577971,0.24990289893403475,-0.90670055
SLC19A2,ENSG00000117479,Gene Expression,False,1835,False,1.1191724309195674,1.3429662050048266,1.058535
C1orf112,ENSG00000000460,Gene Expression,False,1374,False,0.6659775705932535,0.5783548702212421,0.2541242
SCYL3,ENSG00000000457,Gene Expression,False,1714,False,0.7792180054703227,0.318524977942187,-0.5367595
KIFAP3,ENSG00000075945,Gene Expression,False,1693,False,0.8127424834536503,0.49944058351035087,0.013920796
